# 新数据集：红移z < 0.2 的 Ia 型超新星
# 列定义：
# 第一列：红移 z
# 第二列：距离模数 μ (星等)
# 第三列：距离模数误差 σ_μ (星等)
# 数据来源: Amanullah et al. (The Supernova Cosmology Project), Ap.J., 2010.
# --------------------------------------------------------------------
# 红移 z      距离模数 μ      距离模数误差 σ_μ
# --------------------------------------------------------------------
0.028488	35.3355510594	0.226143925635
0.050043	36.6754415683	0.167114251513
0.052926	36.8168806729	0.155866408242
0.070086	37.4403208027	0.158669048234
0.062668	37.4803312569	0.156270379521
0.087589	38.2312880884	0.189597973592
0.078577	37.4880153326	0.155790553548
0.017227	34.6528548205	0.199535140164
0.042233	36.3351409577	0.167648033398
0.045295	36.6329198059	0.165271499987
0.03648	35.9028802813	0.170400148449
0.019599	34.5849105142	0.184736519598
0.100915	38.4564792878	0.167818465426
0.027342	35.0742634622	0.175738040875
0.074605	37.5857951062	0.160110641392
0.026489	35.4739511994	0.19147874559
0.049922	36.5637135925	0.162480236617
0.030604	35.5474875749	0.173537588946
0.016345641	34.0357608093	0.14402997371
0.0154363	33.9288622487	0.149773066605
0.030529	35.5987234724	0.0905547451176
0.024525	35.0588114943	0.10395529982
0.023953	34.9628931602	0.108670309216
0.026038	35.3604256119	0.110164462529
0.048948	36.7224923466	0.175878781605
0.024314	35.0989067311	0.184772695826
0.015166	34.0945752677	0.21780640315
0.03572	35.9784201813	0.17455423199
0.048818	36.3736376383	0.163660035553
0.0219800059146	34.8477997627	0.190634594378
0.0275	35.6443099344	0.179523627555
0.1244	39.0474440635	0.167742220247
0.036	35.8166920463	0.171121785922
0.01673	34.2137334689	0.212053128352
0.016321	33.9968666808	0.207622958381
0.021793	34.9662747364	0.231469837469
0.01645	34.1782747061	0.250007930671
0.023208	35.0760231692	0.230453431037
0.036457	36.1310606977	0.216601021623
0.019264	34.9290818261	0.239750047895
0.017605	34.3341878854	0.270777214079
0.031528	35.7209576638	0.224419994663
0.023536	35.1655185904	0.233717264297
0.016743	34.0023106368	0.247451826306
0.05371	36.47359007	0.220796341332
0.016991	34.3727214476	0.308392297269
0.027865	35.079691262	0.221390433935
0.017173	34.2567548437	0.247302669853
0.029955	35.9695297947	0.223360506658
0.016559	34.3359548469	0.25040542174
0.015	34.1611242178	0.160930618134
0.0544	36.9482868597	0.0851859276563
0.1561	39.227736887	0.0831803243516
0.0393	36.3296338828	0.0983616480332
0.1241	38.8089373233	0.110959981085
0.1441	38.8286718588	0.156387993518
0.1299	38.9767208561	0.129040616704
0.0784	37.6784334873	0.0863760987398
0.0583	37.0227081887	0.199697931638
0.0309	35.9151154293	0.176677068679
0.0406	36.3635574234	0.164649900237
0.0152	34.0128062018	0.209050001205
0.0224	34.9604436109	0.232580853069
0.016	34.1665118574	0.215338744788
0.0362	35.9818330401	0.164155647932
0.0173	34.2481675909	0.210066600914
0.0312	35.6190668111	0.173133567729
0.0221	34.8880671183	0.183198718389
0.016	33.8142603068	0.201710026772
0.0249	34.7844502384	0.187033320457
0.0303	35.6227445028	0.169350596107
0.0283	35.5095000297	0.172739361028
0.0152	34.2611733597	0.236356060735
0.0345	35.9597476335	0.205416560749
0.036	35.6729412003	0.171522593533
0.0248	35.2550362369	0.177535782419
0.0292	35.9909847314	0.167312607114
0.0163	34.428922484	0.206892325236
0.0187	35.0398652996	0.190583331504
0.0195	34.7556470033	0.191040914154
0.0256	35.6821627437	0.179228108521
0.0337	35.8268020378	0.172930780679
0.0546	36.6034159881	0.16950794454
0.024	35.1708581962	0.189072007408
0.0336	36.0054974141	0.181737645865
0.0341	35.8323574252	0.167946113517
0.0261	35.3540611638	0.185600393489
0.0211	34.6494717372	0.18146401803
0.0321	35.8862461317	0.166313999169
0.0221	34.9213754902	0.182214269008
0.0298	35.506995688	0.209882805071
0.0334	35.8612155366	0.168522663763
0.0284	35.5704019595	0.168292526178
0.0341	35.942753551	0.165324028128
0.045	36.5991688426	0.155012862381
0.0421	36.4032354598	0.162357046505
0.0576	37.1076369832	0.153692702221
0.033	35.9894165447	0.164165671037
0.0753	37.6492880383	0.152378958895
0.0204	34.7125139232	0.188558589288
0.0205	34.5973526852	0.184564810559
0.0402	36.3669644792	0.162967150273
0.026	35.3618288289	0.176878840961
0.0259	35.4093397274	0.171154394323
0.0268	35.3032674902	0.17097815303
0.0239	35.0233196812	0.174177026864
0.069	37.5632893538	0.169085209011
0.0651	37.3353162366	0.154689426092
0.0229	35.1846393132	0.178350941227
0.018	34.3947741135	0.190930640521
0.0315	35.6474839975	0.163304382923
0.0215	34.9211199992	0.180036324178
0.0255	35.6747779958	0.189515900553
0.0325	35.7976725473	0.162662308732
0.0843	38.0527926414	0.193449865152
0.0308	35.6124448286	0.171179303431
0.0327	36.0723318412	0.161712348214
0.0423	36.3883376162	0.16403631389
0.0684	37.7252349619	0.162821861461
0.0153	34.6566486547	0.207155778089
0.0233	34.8677153894	0.176317048358
0.0491	36.7199743885	0.168279067414
0.0425	35.9144831533	0.188970108359
0.0192	34.7285878322	0.191424646957
0.0308	35.7737272495	0.165778427196
0.0212	34.8346147484	0.18474579249
0.0277	35.685542453	0.176243118914
0.0335	35.9646644449	0.162762916979
0.0208	34.7963237588	0.195361399576
0.0173	34.2290778645	0.215091501139
0.036	36.1419516923	0.169897387897
0.0233	35.192149373	0.178698403151
0.0589	37.1375683747	0.157634614976
0.0583	37.0511345128	0.160351225061
0.0688	37.4743372416	0.191426088364
0.0321	35.624004108	0.167577472063
0.0522	36.6643549794	0.182864275271
0.0308	35.5802476433	0.164890394315
